ra,dec,sy_dist,pl_rade,st_rad,st_teff,hostname,sy_pnum,x,y,z
293.2866147,-54.5327284,146.88518362705722,3.55,1.7915857173422127,5788.0,HD 183579,1,33.69339831414493,-78.2855332503984,-119.63021091220837
328.5174799,-38.3774193,913.7772831623661,4.976796,1.7274679137439348,5187.0,NGTS-14 A,1,610.8986059846414,-374.10283300151787,-567.3084582216761
192.5892855,-88.1211107,285.3657700434073,3.05380568,1.8534032782389445,6153.0,HD 110082,1,-9.13131912556375,-2.0392988184141156,-285.2123471798217
99.2630608,1.7675497,498.4070356449473,11.88154,1.9189156881475817,6250.0,TOI-628,1,-80.18918702794137,491.6736033033353,15.373200021337961
99.7345935,-36.64613,971.2443423182283,19.2794468,2.097514561022993,6460.0,TOI-640,1,-131.76169902759028,768.0452424785555,-579.7076268780562
325.0145363,48.4067674,561.5573955778239,15.24421375,2.0654670270837356,6274.0,TOI-1333,1,305.42025361275427,-213.7421062008331,419.9755817283919
126.4337428,-13.5595485,423.74531356769523,11.88154,1.8169273250458327,5597.0,TOI-1478,1,-244.64473552394017,331.41923377624056,-99.34956282830522
38.361569,41.0134321,955.6420458906531,13.887951,2.117439033190811,5948.0,TOI-1601,1,565.4100599289023,447.5213290868615,627.1266570778164
191.981531,9.7494181,4.467282865983371,1.3241394,1.3464125271608118,3297.0,GJ 486,1,-4.3068492386749,-0.9139981510726432,0.7564874221491233
167.7745044,30.4451688,15.512631717914486,2.63,1.6401224283008093,4120.0,GJ 414 A,2,-13.070373163697592,2.8320032511185476,7.86046091288509
87.4017825,-54.910423,310.63807390614704,11.4,1.908138124509192,6423.0,TOI-201,3,8.095022798338775,178.38871165914128,-254.1809416903773
285.4354695,45.975959,3177.5202333107586,2.77,1.8078566779022531,6191.0,Kepler-838,1,587.7321146746275,-2128.600153901717,2284.790401609945
124.6067582,-19.6627918,315.6525807557593,11.92440528,1.374798234872502,3225.0,TOI-519,1,-168.81850669937387,244.65461259359648,-106.21197705645913
73.3553101,-32.8003484,2258.1312479593644,12.32987877,1.7785145971303806,5600.0,NGTS-15,1,543.684364906862,1818.5707459389644,-1223.259778780181
58.2639299,-30.8046405,2581.477188193339,14.57167491,1.8766924787436179,5550.0,NGTS-16,1,1166.3042875773885,1885.7511591169384,-1322.0065611903415
72.9005729,-34.2262128,2992.9215285005534,12.03885134,1.914534274055051,5749.0,NGTS-17,1,727.613643165435,2365.2292614539833,-1683.4037551352487
180.5462193,-35.5486091,3154.792820626316,13.64534276,1.931508090221155,5726.0,NGTS-18,1,-2566.693981602769,-24.46986978778208,-1834.1758289084612
44.3388743,76.5514045,33.86335271381361,1.39292173,1.2474357357224886,3414.0,LHS 1478,1,5.6328461761265824,5.50433059172237,32.93478473761857
47.5172608,-50.8322632,203.74048452811402,7.16253867,2.0529619764887563,6095.0,TOI-257,1,86.90705815224216,94.89979254282915,-157.96005081792504
12.5467785,-83.7437671,147.81020379937314,2.38798233,1.8503956676951563,6062.68,HD 5278,2,15.722952276383149,3.4991647819346627,-146.92991854879546
300.864006,44.3375497,1267.4968904629009,2.35,1.8094487107294992,5881.0,Kepler-106,4,465.0661416742147,-778.1778885442493,885.8335199021294
285.2467607,45.95011,2592.3023851394705,2.71,1.733730618282741,5818.0,Kepler-837,1,473.98588245175625,-1738.9474956507424,1863.1775671165185
75.8462827,-54.1777213,146.1828052426947,2.77,1.421177158959377,3514.0,TOI-269,1,20.920720298909423,82.95961620656117,-118.53032561188081
91.7996988,-61.9972098,243.80268838540297,3.03,1.7351623322216758,5298.0,TOI-220,1,-3.5949539585468893,114.41244740677908,-215.25942267036032
305.4749252,70.9437054,344.3325489152621,1.41792246,1.759438145153982,5460.0,TOI-1444,1,65.24462181409494,-91.55431254054533,325.46251922770654
290.2945805,45.5645196,757.5863966018111,1.38,1.5679951692983014,4023.0,Kepler-1749,1,183.96432430216544,-497.46479493926785,540.9464423546904
156.74726,-52.4678724,61.0641571611531,3.65,1.49433014977159,3553.0,TOI-1231,1,-34.17893957501621,14.686367562951762,-48.4246010529284
253.7848853,20.491524,293.47815352644045,3.20755401,1.934183907826599,6329.0,HD 152843,2,-76.76653309503145,-263.97219954280973,102.73754845425033
287.4527659,45.7043964,2818.499493191726,2.68,1.8046538884569758,6244.0,Kepler-836,1,590.3399772878686,-1877.715411881483,2017.3306462552255
305.8724366,-44.0587001,777.1580284166948,13.19297028,1.7327733487312433,5392.0,WASP-110,1,327.2638500038926,-452.5554718153698,-540.4317889827744
164.5865592,-36.8581092,114.51671562551861,5.27060027,1.4450568071281622,3467.0,TOI-674,1,-88.3319484008181,24.352967262511584,-68.69117872683613
68.5939529,43.0370395,89.99485066313652,1.7,1.5078439065438725,3434.0,TOI-1685,1,24.007465907031783,61.24080606798969,61.41887656694664
157.1440712,65.8541986,194.17151998501157,2.34,1.6216792738837174,4227.0,TOI-1260,3,-73.19149023990975,30.850973920906096,177.1829628883164
283.5742181,45.7348003,6947.92561736476,2.79,1.8404210404022199,5954.0,Kepler-835,1,1138.2044036016955,-4714.053373915962,4975.526294566911
56.3906096,37.1122803,83.21513317483573,1.749,1.471370331589931,3472.0,TOI-1634,2,36.73228357259354,55.26687791924764,50.210257297759355
282.1001665,79.2564761,323.03247565163775,11.45557828,1.6583445271115904,4775.0,TOI-1259 A,1,12.622866304282017,-58.87957588727771,317.37019254369886
201.2826259,38.9223671,104.36147069151176,1.53904,1.67468559141778,4612.99,TOI-1807,1,-75.65575491980627,-29.470520567134816,65.56684932121995
217.3920159,39.7903991,102.42631111975608,2.5,1.6867678674582567,5187.0,TOI-2076,4,-62.529818094276315,-47.79385041496763,65.55088802761928
287.0544674,45.1803351,1816.4724772349714,1.35,1.471370331589931,3750.0,Kepler-834,1,375.5139157627732,-1224.0875328523366,1288.4763372045843
68.8465093,56.8682691,1473.8328455195785,14.95447888,1.971625384142861,5679.0,HAT-P-58,1,290.6957225693014,751.2665295439751,1234.2114304280287
292.4588212,62.5291892,749.6853635806841,12.98126322,1.8570683016360037,5418.3,HAT-P-59,1,132.1127385230088,-319.5978524677823,665.1553062142971
28.2825719,52.0539209,656.3118875952082,18.28184752,2.1194907340662277,6212.0,HAT-P-60,1,355.40039522899366,191.22397236200018,517.5608614104792
75.4801665,50.1311784,962.1041586437331,11.37324393,1.8082233949111655,5464.2,HAT-P-61,1,154.6259501207261,597.0415201789548,738.4285008118463
74.5043816,48.3008551,990.9838964179145,12.02723629,1.8619393723892377,5629.0,HAT-P-62,1,176.12071024087012,635.2594084588694,739.9162536046703
269.5720695,5.7613709,1149.1869551842897,13.62393371,1.814109401051231,5080.0,HAT-P-63,1,-8.539607511046526,-1143.3500794195663,115.36173091873789
68.9743955,2.4312732,1868.4704812875325,18.1614,2.026508618266858,6202.0,HAT-P-64,1,669.7759371644029,1742.4980949252913,79.26236572384036
282.7372281,64.419466,269.3265861541654,1.33994008,1.561748969928629,3959.0,TOI-1749,3,25.639544344945993,-113.42793812052773,242.9269985591687
290.4799052,45.6005798,1334.2257321891498,2.139,1.647863083293692,3977.0,Kepler-833,1,326.61162143398406,-874.4973295635505,953.2772806304341
38.1209678,-78.0236828,218.99969835656742,2.265,1.726495846908477,5328.0,TOI-1062,2,35.75125031275671,28.053694374335173,-214.23283178190388
320.4784442,35.648625,199.89882798149134,12.21778896,1.5701408640505043,3799.0,TOI-1278,1,125.30310218883407,-103.37110653111371,116.50359799062696
295.9261101,45.383869,4868.555545505631,2.25,1.7636809171015375,5973.0,Kepler-832,1,1495.0221476535216,-3075.309148931798,3465.575784223375
8.8060544,-3.3720833,141.54033311027365,2.86,1.147993834989685,3100.0,TOI-2406,1,139.62971201678093,21.63092987870812,-8.325400390399302
85.0800537,11.5626373,372.08025887293167,5.91206593,1.6047369174140815,4139.69,TOI-532,1,31.26341059871699,363.18621497822596,74.57943047834095
83.2692502,-26.7238698,75.38358523707528,1.47415294,1.6672339967175467,4891.0,TOI-431,3,7.891494423917925,66.86736586679908,-33.89933068643537
117.300914,-76.702696,12.609023796738898,12.44196858,1.410775734831447,3406.0,COCONUTS-2 A,1,-1.3301822481676036,2.577080023391241,-12.27097204162838
51.2284214,-73.9575458,664.1665972274241,10.95117414,1.7106199131118887,5169.0,TOI-2202,2,114.93723188803645,143.09838576046025,-638.3020864695036
204.0355092,-14.0092516,1397.9146015181163,1.54,1.8137950958364613,5789.0,K2-350,2,-1238.7323980738165,-552.4393400605748,-338.4051634554095
201.6168564,-2.2819018,758.4983883209957,5.55,1.7936553618229116,5698.0,K2-353,1,-704.5926185587126,-279.20776605864734,-30.200502159138633
352.2675207,67.0348062,635.0841946267573,21.05046575,2.0690609558470876,7299.0,TOI-1518,1,245.53883421105317,-33.33989697490257,584.7487207584953
128.6616644,31.5539793,707.6613642030156,11.27,1.9307175661511864,6050.0,TIC 172900988 Aa,1,-376.7262865055411,470.8765856973337,370.3203376584111
124.6426189,13.5027816,1430.1354137175013,2.25,1.7636809171015375,5790.0,K2-355,1,-790.4972613102697,1144.0694088374062,333.92599358588376
128.3219134,13.6613758,1010.4541958195555,2.29,1.7361140297684075,5568.0,K2-356,1,-608.8352304196642,770.3132117861508,238.65225705382298
131.9386628,16.3289144,1479.904104678722,3.72,1.7977634759166157,5794.0,K2-357,1,-949.1755660701917,1056.4384433335695,416.07657860928134
133.8081054,18.9497263,1371.681087335474,2.68,1.7592136167706003,5650.0,K2-358,1,-898.0783752413204,936.2423091821923,445.437510516273
42.2476999,-14.5372835,90.7817692322616,2.415,1.520925148059432,3476.0,TOI-1201,1,65.0492961007698,59.08185469298849,-22.787126799370032
38.3691648,56.025708,1877.4919612779433,15.38981949,1.9900836237479802,8039.0,GPX-1,1,822.5874308448584,651.25427276908,1556.9822913184885
42.2915093,-58.0246828,1146.789719808147,12.17295304,1.9624074585337903,6466.0,TOI-558,1,449.2288702730459,408.6451460953961,-972.7945456999252
46.8186159,-31.1629951,656.4450673383271,12.2398,1.8756802935503716,5972.0,TOI-559,1,384.3901628627001,409.60055846246837,-339.6935554797025
227.5321527,72.7103128,1445.2078863844072,17.26183028,2.052085292159835,5993.0,TIC 257060897,1,-290.00185126299044,-316.8382610796621,1379.9051697300579
316.2036922,55.5880221,412.26000832958226,16.70138124,2.0644039473904403,7690.0,TOI-1431,1,168.16927111313666,-161.24773126282176,340.1125988312935
103.4128333,12.8815784,411.78808880505176,8.61211634,1.5494890365526646,3688.0,TOI-530,1,-93.11676854237284,390.4753074875043,91.80267828599722
285.967897,45.7390789,3117.415636198779,3.3,1.7592136167706003,5542.0,Kepler-1748,1,598.5401092757713,-2091.780143737454,2232.5962054680867
142.743406,26.5399951,644.2880729610051,16.14093221,2.1140593306981086,5991.0,TOI-1789,1,-458.7711962507921,348.9410599957572,287.88234940589894
256.7706392,70.2384806,917.011234750713,14.11645916,2.015404545179016,5567.0,TOI-1296,1,-70.95416309291599,-301.8188411597829,863.006661920855
241.3229012,70.1900397,904.7673840191829,9.65807033,1.9506551126231972,5752.0,TOI-1298,1,-147.1419779511923,-269.01553420338865,851.2249408157587
117.9246417,9.3852412,122.88040349339383,2.67607,1.781077325974338,5560.26,HD 63935,2,-56.77580388746099,107.11940494138399,20.03833178275182
155.9841428,-56.8431169,1043.5956853735458,12.0619,2.038023574422136,6509.8,TOI-3362,1,-521.3667492426433,232.30035040911727,-873.6734026592779
184.6021322,-0.5512886,2026.2421534946743,1.5,1.772471662610759,5633.0,EPIC 201427007,1,-2019.615841818645,-162.57007695196162,-19.49579836101382
16.7615005,6.588798,1789.1851059546043,0.99,1.7501298226802984,5620.0,EPIC 220492298,1,1701.8537760671331,512.5724132719567,205.29634533617934
332.5632644,58.7060934,103.87362750204312,1.77,1.4838933126991571,3491.0,TOI-2285,1,47.886056299429626,-24.860738773375047,88.76147683631154
68.1789866,-39.7908744,38.64218932234131,0.696,1.343352762665437,3490.0,LHS 1678,3,11.036799813741359,27.564644957041025,-24.73051139558865
287.3920392,46.0592578,3909.9219641112263,2.8,1.772471662610759,5910.0,Kepler-294,2,810.9827050356939,-2589.1095590693762,2815.370048272155
296.2446203,74.0628577,172.03009817029186,2.63881,1.7408395611469554,5126.0,HIP 97166,2,20.888180419801685,-42.367067596269024,165.41786535475313
284.2096557,45.258082,3806.765567430116,4.11,1.7384836242982802,5477.0,Kepler-1747,1,657.7726786798933,-2597.651431297338,2703.887244326712
194.7396141,77.6617157,148.4080650375053,2.194,1.322974516158849,3430.0,TOI-2257,1,-30.66872215644295,-8.06845638304343,144.98028576693534
325.2016451,84.3337613,63.00713380478751,2.34302132,1.6976163975325333,5106.0,HD 207897,1,5.1083960779263515,-3.5502102432364926,62.699275968979435
231.7420543,-16.5090014,430.76620219951377,1.31,1.987316569025403,5799.0,HD 137496,2,-255.73567490281607,-324.3066422887439,-122.40909813732902
352.7139342,-11.0773564,822.1351438374375,3.66,1.7533321640530786,5367.0,K2-388,1,800.3028766744087,-102.32334334535125,-157.9602283041509
355.6304152,-9.7135814,731.5526520338474,2.184,1.8307327092820058,5782.0,K2-389,2,718.9688576416323,-54.9377332488685,-123.4297772205632
355.702386,-9.5887124,1301.6603897847394,4.28877,1.7895055402742792,5512.0,K2-390,1,1279.8659227231976,-96.18000280808437,-216.82342411809336
356.2260152,-7.7015151,1451.6844751965218,1.371,1.5651166087280868,5543.0,K2-391,1,1435.47013872471,-94.68918922937844,-194.5437066557179
354.6499065,-7.4788816,1159.3983672273512,1.85,1.8208091577498182,5726.0,K2-392,1,1144.5273708744633,-107.18394383746153,-150.90816224473926
299.7047433,44.4357068,1118.1531798257483,3.76,1.8827135126603642,5731.0,Kepler-1990,2,395.6327002306652,-693.4845563690943,782.8285062133247
67.8205302,19.8316901,398.58592296542594,3.207,1.7857343344309844,5377.0,K2-370,1,141.54590489675286,347.2032274069567,135.22356921540322
70.4438684,16.6743415,811.2259857489046,2.597,1.6977730382363734,5007.0,K2-395,2,260.12378711258646,732.2861802026772,232.76633265285597
74.6928607,17.2690562,776.880088083229,1.579,1.7636809171015375,5236.0,K2-396,2,195.84584130948264,715.5415086153499,230.62399517495032
79.9516586,21.2591617,558.2626445415314,2.417,1.7836240875567575,5387.0,K2-397,1,90.77668839388211,512.2922967601629,202.41881289776737
284.8601128,39.2405076,2238.1861338213857,1.37,1.8912569118518454,6060.0,Kepler-826,1,444.5655372616626,-1675.4933229967742,1415.8251224296027
161.7349738,1.9367044,1738.4609950970948,2.274,1.8853613205372148,5946.0,K2-398,2,-1649.929027028649,544.544796140019,58.752040297353545
154.5110307,3.6969271,161.69506058307428,1.163,1.404405415066065,3578.0,K2-400,1,-145.6532561650044,69.43862155644689,10.425901487939571
154.987604,3.9548275,562.2377703524537,2.262,1.6371057805743707,4213.0,K2-401,1,-508.29577479413456,237.15610846585722,38.77751867589565
294.769825,39.3984081,2319.9874482145406,1.53,1.8292216025271144,5976.0,Kepler-825,2,751.1252118743876,-1627.8348563401626,1472.5170139742613
161.451913,6.419318,1495.4456016583517,2.678,1.8986684984060007,5716.0,K2-402,1,-1408.8786859135535,472.7194012101915,167.19678112118692
164.1893864,9.6739464,695.0469263601979,5.333,1.7482885857306374,5511.0,K2-403,1,-659.2419316853853,186.67856809649874,116.79647924454251
160.3249517,12.1911149,333.2352020592784,2.53,1.5548789452065157,3748.0,K2-404,1,-306.7038550070861,109.66521270894286,70.37035126232297
290.477406,39.7319975,3459.3980548339973,1.88,1.8736483726552902,6235.0,Kepler-824,1,930.7176731305157,-2492.31317857957,2211.2382356024787
164.3759959,12.535614,552.1247955108281,3.806,1.6882667048535867,4927.0,K2-405,1,-519.0480738421982,145.1552609278225,119.83671008315251
230.8872242,-25.3706149,228.26958752001343,4.602,1.7815028896896852,5784.0,K2-406,1,-130.1151988340344,-160.03379369253233,-97.8070779407746
284.5825682,39.2201737,4003.3214970029644,1.95,1.8664560361538043,5739.0,Kepler-823,1,780.8700851698661,-3001.549824345469,2531.308667552131
232.5552584,-23.0067371,613.335363533058,1.283,1.7667792290465103,5563.0,K2-407,2,-343.2441413289965,-448.2188721980417,-239.71560276515962
292.2760929,39.5501136,2472.104771762737,1.52,1.781077325974338,5823.0,Kepler-822,1,722.5684976262052,-1763.9000960915648,1574.1198238439379
227.9168555,-17.6842698,451.00083751818585,1.677,1.6982947408109204,5335.0,K2-408,1,-287.9809753692199,-318.90340848854675,-137.00120189941734
285.6173937,39.3794684,1760.4038053818588,1.25,1.6951544904492275,5155.0,Kepler-821,1,366.3233551815149,-1310.4867371221776,1116.89447544446
228.4551125,-16.3512966,1229.0166303369215,2.482,1.8817161459719507,5742.0,K2-409,1,-782.1244320343081,-882.6365262192211,-346.0000188488405
137.3794986,16.3558324,1021.742626654797,1.593,1.7578638502881687,5789.0,K2-374,2,-721.4277235742564,663.8633681493726,287.72463087348063
296.3586251,39.1152033,2787.28042427754,3.1,1.830355455991112,6100.0,Kepler-58,4,960.165619291881,-1937.7533452811792,1758.4442328212233
132.7193327,25.0380824,448.98577010055874,1.736,1.85453612375285,5937.0,K2-376,1,-275.9715263370691,298.86507814021627,190.02000808394507
290.3581592,44.5187225,2699.2428236522464,3.03,1.781077325974338,5744.0,Kepler-498,1,669.5504763042926,-1804.3990563351313,1892.5533086853154
291.0201523,39.2206091,3997.3284085626087,7.57,2.0120063768768075,6205.0,Kepler-820,1,1110.8101943286167,-2890.72010468689,2527.542758181613
146.121464,-45.7790165,8.342147492031602,2.66076,1.480354295685435,3518.0,GJ 367,3,-4.8302632819987,3.243176309654788,-5.97844367957734
253.1862971,16.5799153,739.7547870828955,15.098497,2.014178679128629,6540.0,TOI-2109,1,-205.08521581711838,-678.688343006876,211.09081536601042
201.9626552,9.0306437,628.0690964185526,11.65733993,2.08515733399135,6230.0,TOI-1842,1,-575.2685342014212,-231.98752890906417,98.5834157677219
171.0147921,-19.5569588,847.8851576483216,12.02994928,1.5992002363682505,3394.0,HATS-74 A,1,-789.165564540566,124.78270431988993,-283.8242924879825
60.9493919,-25.4089214,545.5526647090845,9.66512601,1.5800816226696217,3654.0,HATS-75,1,239.28533895852192,430.78437849949836,-234.0834376274602
70.3397665,-32.3204175,1097.7419365868532,11.75690439,1.6112776293333169,3837.0,HATS-76,1,312.1070042486998,873.5910677173083,-586.9115978108546
149.8236672,-27.3928174,1243.9124950836044,13.90112935,1.6483700247428552,4105.0,HATS-77,1,-954.7659560099045,555.1592028317557,-572.3098148562725
296.8241065,43.6248197,4806.511156483005,9.96,1.8429906738147475,6157.0,Kepler-1708,1,1570.0464988119988,-3104.9170521570777,3316.1715257489295
301.5785316,44.3121639,4710.3901244927465,2.05,1.8919067592250791,6312.0,Kepler-1705,2,1765.0153071255256,-2871.4016229445156,3290.5240935575875
288.9163997,39.5947523,3438.407769233715,3.03,1.824654472201379,5918.0,Kepler-288,3,858.9494292615337,-2506.444726343501,2191.480937467381
190.8875453,60.0143636,111.242810114236,14.68376472,1.7050169680281613,4993.0,BD+60 1417,1,-54.596489882789925,-10.501319276647257,96.35304036739214
277.94363,56.6506789,318.9183796739825,11.32107051,1.9989743213084807,5695.0,TOI-2180,1,24.229402513714163,-173.6405486902592,266.4035074811377
296.0039349,-47.5620305,178.1751852305124,2.46034403,1.67312992232923,4803.0,TOI-1064,2,52.71327519868197,-108.0593947584947,-131.49476968375293
100.8331246,-66.9476563,2263.43527598967,11.39953337,2.23296815445808,5966.0,TOI-2184,1,-166.57891812976328,870.5027482507351,-2082.694331369121
198.3885831,62.3053799,298.28130991414645,9.31888,1.7546969530060337,5091.2,TOI-1268,1,-131.55035051757085,-43.73186528287812,264.1093884769785
290.6198948,60.8539035,1533.0572982422507,11.56559794,2.276841662545433,4784.0,TOI-2337,1,262.9478646392174,-698.8245863433835,1338.942604332801
295.3708312,39.1772925,1904.397164599795,2.56,1.6855863417299641,5307.0,Kepler-819,1,632.5489344505437,-1333.897117764596,1203.0498265992655
329.5639152,71.1316048,2057.3280426657407,20.88421891,2.21040970150545,5520.0,TOI-4329,1,573.6446111016357,-337.0411118749353,1946.7752372061364
134.7226445,-13.3125792,1120.1914089378308,19.72780603,2.374509920734459,4800.0,TOI-2669,1,-767.0697091659667,774.5323031012407,-257.9390730208383
73.7382202,-62.521874,119.32682052156122,1.3,1.3686445759712935,3383.0,TOI-206,1,15.417855831981537,52.855814317106024,-105.86521010324745
106.559098,-47.5878156,118.30162602072538,1.35917743,1.6811657298242209,4590.0,TOI-500,4,-22.740381742875936,76.48047125029692,-87.34350161671074
82.2900716,-0.3428983,100.1318557627597,2.16017407,1.6300288355943346,4665.0,TOI-544,2,13.433239343607351,99.22488352983409,-0.5992559739619223
145.645472,-62.4758857,101.8637714656685,1.27,1.588961504021594,3920.0,TOI-833,1,-38.862057259165105,26.56412829670553,-90.33446479960726
309.9712091,-65.4496994,159.02799146652532,1.72,1.5751041121625158,3921.0,TOI-1075,1,42.446655014653054,-50.63760728867488,-144.651361127444
232.946047,47.0555507,75.12070000500553,1.36,1.627919912838472,4266.0,TOI-1411,1,-30.838708069119832,-40.84426844037749,54.989447982681405
287.2921006,74.1742762,100.27458970484163,1.18337788,1.3174511836633465,3328.0,TOI-1442,1,8.128445134355845,-26.11011109009002,96.47374678654943
90.3083455,34.7730904,70.24776901275243,1.41,1.480354295685435,3499.0,TOI-1693,1,-0.3105340258661411,57.70188736234524,40.06425856934111
226.4567308,64.0476821,113.87658429500519,1.31,1.772471662610759,5752.0,TOI-1860,1,-34.33144924349026,-36.123125171802116,102.39310460847152
247.6669998,49.0467891,274.2336806457404,1.62,1.772471662610759,5534.0,TOI-2260,1,-68.30089477350425,-166.2619621940114,207.1136386166921
20.9224567,-8.7017944,153.4604991617884,1.74890881,1.6678017597624222,4099.0,TOI-2411,1,141.69202834014624,54.17056711809307,-23.217311772568
52.2917315,-31.3628665,63.646686092939554,1.99844,1.6401224283008093,4072.0,TOI-2427,1,33.240962886688195,42.99595502650645,-33.125320954484934
43.3161555,0.0523366,121.74576998625581,1.25,1.2625683596949093,3333.0,TOI-2445,1,88.57967133617284,83.52042844876256,0.11120816984304954
239.5775678,35.4081141,26.86244104346294,1.09,1.3320152555737954,3384.0,GJ 3929,2,-11.086555688807527,-18.879637311689766,15.564007091733913
326.8516615,62.7538164,97.08840911130913,3.14,1.5869126079438167,4065.0,TOI-1759,1,37.21484903952832,-24.304818931271665,86.31622078988485
225.686732,-3.0314874,269.8329586991984,18.14733975,2.1487447714980976,8000.0,WASP-189,1,-188.23639513568006,-192.8036587572537,-14.270049632145755
129.6883026,-13.2565267,72.48258300652593,2.79,1.6216792738837174,4511.0,HD 73583,2,-45.05472105854569,54.29122284498581,-16.62107311910552
259.0172522,72.1611806,467.68015273794106,2.35616,1.908138124509192,6453.0,TOI-1670,2,-27.29472138273515,-140.6452557756999,445.19505329395867
186.7673635,-72.4518501,272.46760144350975,6.45224486,1.4633718398862752,3050.0,TOI-1227,1,-81.57857339975497,-9.68053007756309,-259.78802423487014
296.2351072,39.3702865,2659.2686342338884,4.631,1.7422466328003265,5831.0,Kepler-818,1,908.7695077746804,-1844.010425328027,1686.853046960726
142.1734459,-12.1671652,76.69945900332745,3.76,1.553395263317391,3708.0,TOI-620,1,-59.22179029975415,45.98110598606054,-16.165533006793222
296.0818498,39.161614,4278.9167089051525,8.02,1.7605589407881164,5926.0,Kepler-817,1,1458.6572567556898,-2979.8788656018764,2702.1785942829433
251.1158702,70.4299917,471.60316473633867,3.28198793,1.7437207296890413,5141.0,TOI-1246,4,-51.127007936961846,-149.46485090147036,444.36002564783576
65.280648,48.8198312,169.03963389490818,3.17138532,1.278126610816431,3181.0,TOI-1696,1,46.54300487443384,101.10178745195584,127.22647168967063
281.1763433,36.5631318,77.6838310176855,2.09,1.3507400826183213,3366.0,TOI-2136,1,12.094120923868942,-61.21240963920339,46.276892147436946
287.7411441,-60.2726358,150.50275077982312,3.207,1.8328314144943818,5985.43,HIP 94235,1,22.74113405815869,-71.08111980253565,-130.69580414711092
94.2838373,76.21102,216.26024894484507,5.34,1.7844694940870127,5665.0,TOI-1710,1,-3.8502720887377393,51.40090627977432,210.0276589217404
297.2158166,64.3543506,857.8157341461103,17.02644168,2.073040656421589,6054.0,TOI-1181,1,169.79615591157253,-330.1633710768895,773.310576408617
340.0846204,69.5037313,696.3642477323535,15.24421375,1.8513217907144042,6520.0,TOI-1516,1,229.24762384213625,-83.05608746465262,652.2809048390463
16.1849423,74.3313055,819.7408036731018,16.25284937,1.8867412958949554,6081.0,TOI-2046,1,212.61661491689034,61.71024808193739,789.2787882298443
90.6436658,-0.5771099,1033.9633156918717,13.77583728,1.7776567711876927,5470.0,Gaia-1,1,-11.614800816942987,1033.8456244325953,-10.414386207969313
110.7353308,67.2526565,586.8528611350192,14.81827249,1.8231206846168477,5720.0,Gaia-2,1,-80.34044960175635,212.21897203945107,541.2068002960278
155.6078632,-82.2188693,795.554204237963,13.89817396,2.0261253778546395,6501.0,TOI-1107,1,-98.09539775637252,44.481814251734086,-788.2291246969955
65.2383065,-68.1026875,385.2940055597852,2.199,1.9485123778718023,6120.0,HD 28109,3,60.18518377453928,130.48170759874694,-357.4964871945511
293.3628165,39.2124394,2829.101758828723,10.24,1.7313332277641686,5286.0,Kepler-816,1,869.2458329613003,-2012.2905357567647,1788.5511576108026
99.2915429,17.5662696,10.058631716009437,1.24,1.4612544204228288,3803.0,HD 260655,2,-1.5483163371076845,9.4637631753133,3.0357824494090986
69.5523415,39.4580035,307.40991274141396,11.61024861,1.5212709941924725,3538.0,TOI-3714,1,82.91799997418043,222.39339847785166,195.36283179109847
359.7933851,39.3142556,357.73158915775946,8.29464572,1.5959188979486942,3865.0,TOI-3629,1,276.7689050344972,-0.9980635223180476,226.64921565394158
316.0969388,24.6536739,214.5986868888448,2.82,1.4722776658396697,3400.0,TOI-4479,1,140.52697580838307,-135.2465922457745,89.51605872954734
264.3022634,53.0255666,161.591412000386,1.94792902,1.5269530523527663,3742.0,TOI-2081,1,-9.649120052931966,-96.71037304023122,129.09602108857544
199.1962036,49.8610591,379.39066868544376,4.13204907,1.7031664692916617,5065.0,TOI-1272,2,-230.9730390249937,-80.4161624366634,290.0378864012546
91.5403204,-19.9534443,1111.6244772011087,11.88151954,1.935297818803499,6300.0,TOI-5153,1,-28.087191529289733,1044.5163373603857,-379.34905953736074
46.2926368,-21.9336472,1089.6614004336964,11.6348,2.042540238186703,6207.0,NGTS-20,1,698.4299021823889,730.6771259036685,-407.0240496749273
354.240829,39.6392793,430.25664492149315,3.96,1.8054569415869257,5840.0,TOI-1422,2,329.6579476184384,-33.24811214519936,274.48311625649944
289.3143526,-2.7747085,3233.021443649712,18.83108758,2.0024573337179334,6390.0,CoRoT-35,1,1068.07077131531,-3047.483891026532,-156.5069215548525
277.7510149,7.1833465,2661.935124308076,15.80466279,1.9689129631460673,6730.0,CoRoT-36,1,356.1933021630671,-2616.9119752115384,332.86130972773753
162.7766969,25.641065,219.49159484256575,1.46954368,1.8102820523263374,5908.0,HD 93963 A,2,-189.0034542463296,58.59058959367796,94.9810365312667
79.5209381,-80.964384,179.3335594744673,2.3216,1.8477204113675578,6086.0,TOI-128,1,5.122369898026732,27.69431241400173,-177.1081927532596
336.4024144,-34.9097131,103.86523138780302,2.3337648,1.652395497226646,4356.0,TOI-139,1,78.05280546077012,-34.09651541881093,-59.44050375997688
290.5523552,48.1262575,1541.0509780411996,1.78,2.0859659473345182,5720.0,Kepler-1743,1,361.1169715640673,-963.1672634583463,1147.4935609284678
298.0794448,44.746248,1234.8533773397035,4.98,1.8196484738321974,5356.0,Kepler-18,3,412.81478918406196,-773.8014073120943,869.2975298481026
51.7822676,-78.5498308,987.4459475898393,17.33058674,1.986663068961335,6979.2,TOI-159,1,121.27020583144095,154.00884084959497,-967.7935283568287
