ra,dec,sy_dist,pl_rade,st_rad,st_teff,x,y,z
67.4231674,26.5493897,1571.3559567832244,30.2643,1.0581234963736266,4371.0,-187.5365431859817,-1541.3571090606542,241.26303122558494
86.7761233,-10.6303217,720.5527736545356,5.29,1.5745817973141178,6196.0,251.08974900849685,-624.4281417729557,-257.3708090014639
27.407731,-34.4590985,1607.7615297911705,14.3,1.6904166287743332,6500.0,102.28038029327557,-120.40318970597052,-1599.9809162587333
91.624382,-72.5126648,516.8886553352278,1.41,1.4654788461870154,5138.0,-113.71455508069775,-64.836358940576,-500.03912700546505
293.5826648,51.2358069,282.7163373730619,3.53,1.605081509252414,6400.0,-36.29844294090314,-230.41893896233861,159.74374174024794
169.3162193,17.9615717,3581.5224989718163,12.7,0.0,13500.0,-2628.8205862823074,899.802007568251,2259.8588635036076
354.9154673,-69.196043,503.14772832854396,5.7,1.4848058026279243,5428.0,40.5674606307965,-3.436237020813237,501.4978663317321
170.1408561,-4.8070039,1561.4014917655377,1.047,1.072702560495769,3648.0,1367.9477727486337,738.1963487223361,147.51155972570575
179.7058532,-3.3894613,1858.6116949354507,1.87,1.167364388521171,3587.0,-367.0840877806498,-270.508619269672,-1801.807923156598
184.6021322,-0.5512886,8296.444264742686,1.5,1.4763532798478947,5633.0,3174.1560658646067,-2967.9269628569896,7067.328367258961
168.9366786,0.4880606,2961.9217674099455,0.692,1.2990932409081681,4991.0,1053.8893332852049,-904.6113166766602,2616.099423795862
183.7203635,1.9681688,2715.6958395611155,1.565,1.4903247033044646,5679.0,157.17043807503026,2499.1542869695145,-1050.9658397525347
185.1880932,2.2823788,5595.9249837211255,1.22,1.65454578349691,5942.5,-4179.790623161674,699.745315811973,-3654.3239132517
175.0972238,4.5574311,3926.0811267648623,1.03,1.292813622071,4761.0,-2612.2401367744324,2867.602594598819,-605.9454110842545
173.9385102,4.6164303,6781.0240471388115,0.90819,1.3552403625757297,4520.0,2751.5860762824577,6163.517757407457,-649.6999667587282
169.483654,5.988289,3013.894429328529,1.0,1.3443153019769083,4292.67,-864.4415544937584,141.58762276319672,2883.7914929970616
175.206752,6.1348146,5120.628695394372,1.04,1.3413733523623284,5053.0,-567.8741450881323,500.51750963166177,5064.369596898395
333.1100738,-16.3418863,2854.95245124471,1.31,1.4346280707135481,5502.7,1682.3564563457035,170.9273493619563,-2300.2639183146357
331.2771441,-14.1218019,4336.9793216615935,1.7,1.431788538291293,5724.0,694.6489426001644,4280.468692486037,66.63524376487716
341.2404563,-13.9011223,1883.3919589156499,1.01,1.1668620102792127,3489.0,675.2247899444669,-1702.1288217819404,440.44775855009465
337.5136198,-13.6101475,5300.432690589726,1.7,1.2647095401277337,4114.0,944.2011661037794,4482.859973059832,2665.902722782381
335.0949721,-9.5097112,1277.6874722543557,1.0,1.0323211032422641,3297.0,-53.41816198049128,94.31010830984441,-1273.0818434794114
337.6178427,-7.972456,3683.4910496139823,0.96,1.3623308368699736,4864.0,377.4115116765235,3638.146769174275,-435.3790869887351
130.4102091,17.6399744,2175.5778635482675,1.92,1.3144696689420874,4057.0,-69.4147486436476,2033.9997618354532,768.872942614905
136.5741931,19.4020565,2122.5462159895037,5.76,1.6075022103495875,6069.0,-94.66863503908762,-1109.9191977002436,1806.742832593406
207.2061241,-17.6098985,4907.737282196967,1.48,1.4222856102528123,5171.0,4596.35548069309,-642.9981451846911,1595.6048732244813
202.3313765,-14.3594358,7183.485656435447,2.17,1.5650549541370782,5782.33,-2079.674744313331,-6691.022790982218,-1583.5508026696234
202.488752,-12.7347749,3318.023338680948,1.6,1.4040022113032116,4982.79,-79.79230082947522,-550.3780185758352,3271.084850845105
205.4445125,-10.8625468,3750.795470300941,1.26,1.4903247033044646,6004.0,-1203.999513002745,-3517.293980920555,-497.4885772550382
210.6376171,-10.0236852,6596.631114169346,1.2,1.4727675168388443,5765.0,-3676.5216089379837,-559.0718244789026,-5448.501593145862
204.2215065,-7.3180577,3941.177555390976,2.586,1.3643294457421518,4684.0,3388.0654713249955,60.93759561248317,2012.5057750411288
16.7615005,6.588798,7333.014428828781,0.99,1.4580281918888636,5620.0,-1091.0340421079368,-1917.7011803380658,6993.222970512431
13.4321524,7.9952914,5824.27758726515,1.6,1.4970979770132034,5499.0,3736.7716844590745,4391.568007611738,-820.2909400115982
13.0800239,10.7947051,2862.659513403794,1.676,1.4937284446762438,5578.0,-2443.117863793311,-1378.3213258301,-571.1610246307176
189.5748998,-5.2446247,1751.124652457239,1.1,1.1150848066069512,3782.0,712.064652033964,1330.3166854912627,888.6275913287731
186.4860415,-1.4047214,1419.8621777020005,2.332,1.496762543623087,5868.0,594.8339483534689,1267.7094317268532,234.7210562895219
78.9198197,16.2786991,4369.266617179954,11.780659,1.65172756299052,6202.0,2192.1121666218023,875.566027379655,-3676.753887962918
159.3890808,11.8427484,6478.460083232435,12.44199,1.830101173790427,4898.0,2888.0250331572583,-3171.491964399407,4855.038123191518
228.2482353,-16.7246474,3765.2212080216073,1.95,1.676965773160887,5430.0,-1486.390557574944,2835.8977287111716,-1981.2162749125991
90.6220931,49.861939,96.83776521549656,1.02,0.904434745124683,2999.0,33.6568928749055,-17.697649888843365,89.05930340144535
151.0884754,50.3861806,241.09584841258774,12.0,1.2794232541302248,3517.0,27.80017853501097,8.357366149199404,239.3418321695044
291.07432,75.5558405,109.7286797483296,1.1,0.8680527607499482,2907.0,-7.907608512975663,15.301008493047915,108.3685010785545
326.6719598,66.803848,173.0595509831934,1.39,1.0989889647486644,3326.0,-127.56905206154377,6.854002243196824,-116.74231364793958
134.7188514,21.0747961,313.29984266144385,1.9,1.0963403744463398,3395.0,-231.77964325720106,89.80086051384751,-190.71128397193115
1.6764641,-7.5462123,41.74144865359689,1.03,0.830665525484914,3024.0,4.195655272898203,-39.55820900432417,12.644884851277721
54.0032486,-44.5143104,27.905330604368125,1.1,0.874208178486133,2953.0,11.71355313629749,7.948043654412508,24.048466710577884
153.7090696,-47.1549358,133.10049282708962,1.19151465,0.9911351167562945,3229.0,-4.023742010354098,0.9377636766767975,-133.03635326607144
175.4326081,42.7515862,114.28937790536904,11.9,1.1531913216297187,3287.0,-94.72997673260187,51.33140025416093,38.12323121384251
177.7304866,48.3732334,79.24813139718738,3.25,0.9186272499558297,3280.0,17.178089977812515,-73.20023718169483,-25.03806764116739
258.8313991,4.9606795,156.98297231455837,2.733,0.9836214171369608,3101.0,-52.17764969215684,-142.9436039963783,38.57813559313811
306.9286462,-56.4622865,224.40858802478257,1.193,1.1822675373910765,3458.0,11.302108399566094,-15.719260645242608,223.571871150572
333.4324675,-17.6870623,105.3256527866058,2.63,0.9438225241402952,3236.0,88.1216867839774,39.73874543136587,41.81977480585381
355.7813464,36.5363314,82.95716976938027,2.38,1.0255642503058588,3296.0,54.060311862933574,53.627231253925444,32.9164816690081
51.7501882,-63.500166,176.71893469536897,2.61,1.375113773464118,4640.0,-9.415806436475377,-109.10058271888745,138.7010718034151
4.6126677,44.0247296,26.605131568370048,1.55,1.1727002939170073,3607.0,-0.1123572227106354,-1.1229753157283469,26.58118372204387
61.6454173,-20.8564724,288.9208165738021,3.17,1.3553289019625139,4347.0,-98.1951141474267,242.77011247667383,-122.04765583701129
62.3228353,-53.3711768,162.69914147010468,3.25,1.1979614466583544,3500.0,-5.0990756295669035,2.8456404912770936,-162.59431845248312
73.0245495,6.4752347,130.07650049902168,13.8,1.1727002939170073,3370.0,-17.86010376629192,-17.24639041578795,127.6850605715308
73.460097,-17.776194,125.18987009494927,2.43,1.2006597647993564,3371.0,-39.510257860136946,-102.67869928991219,59.737156028284
50.8237604,-7.7950429,420.97750255488825,2.03,1.767637251652367,5485.0,-356.439900443047,-222.61567355341,24.79751838114617
108.0194945,-24.8921008,319.3690070303833,4.17,1.382034194083373,4069.95,27.200800243297532,71.08714655171072,310.1665628542716
257.3606793,-35.391719,433.3346883250708,13.6,1.3906664794266241,4159.0,311.0241381876089,-79.39043225294715,-291.1015232477006
92.6435993,-21.8677233,52.42037751423738,2.87,1.2367545511877394,3912.54,0.21540633889810076,6.449989018808311,-52.02160340187121
98.454881,-58.5250316,163.70753112969774,0.566,1.2152335961033973,3485.0,72.8157309050266,131.629244620857,-64.58921769065088
103.7002499,33.2664632,50.35335520967827,1.83,1.1582780425411545,3451.0,-48.377422138801776,-1.3400261701019918,-13.902867975336857
9.9980016,-44.2541679,262.45205882287297,3.66,1.2771405313438189,3542.0,59.211987096730816,38.22287870808484,252.8122530805981
111.852091,5.225807,54.36532230749804,1.51,1.085531680818477,3382.0,-15.14596211020845,44.86864026738735,26.701932924604186
4.0634323,-79.8514218,191.2611608364552,13.1,1.4617742157257525,5540.0,-111.72876975476805,-147.29072523207483,-49.019954245223865
18.6432425,-53.9407751,180.23241371934205,2.79,1.2405347800933848,3910.0,89.74378555256718,-18.782602011748367,-155.16761830827713
20.4384281,-46.7147234,249.1429626272401,2.13,1.2752699610703535,3556.0,1.7915845118301117,-99.10400988828161,-228.5769045106673
32.2977385,-16.3392495,319.69611592812754,1.18,1.2647095401277337,3717.0,119.95359705813102,145.64013871963536,-258.080784031031
130.2445254,-23.452809,163.5027939059297,13.3,1.2155707128119304,3492.73,-21.322391896788808,-161.12533054159664,-17.808623661190335
50.8972464,-40.0762325,199.2890956445131,3.4,1.4732678787384512,5257.46,-111.31510171573628,-81.46260440609232,-143.83649000236235
133.7819507,1.5420011,226.21592351735544,13.3,1.3421933604286482,3897.0,-59.06261784776391,218.2723792719701,6.513038671177923
67.1484425,-25.1713396,222.2588471752184,5.19,1.1932331774633167,3466.0,3.3067126074411854,7.913622803576029,222.09330330631673
75.4868824,-6.9485133,47.93263170129922,1.23,0.7834408673881059,3159.0,-29.47342155436693,-2.619943821310852,37.709289280814474
78.9471415,-31.2948458,262.6026701139207,2.46,1.221088567755615,3526.0,-29.123402360241712,-12.565430617264136,260.6800716190765
138.5916722,52.6835211,59.20165089366192,3.25,1.3144696689420874,4014.0,36.660023225610345,13.865753068599416,-44.36912279359777
140.3993759,-60.2811692,107.69660396989643,0.88,1.2691060928200697,3770.0,-33.804084816883154,49.57038611484508,-89.43499973034525
119.7735021,15.391209,330.8766509869998,4.57,1.264506978498107,3652.0,95.206445658335,39.467279628913616,-314.4160058142278
120.5936065,3.3371629,306.6729458553432,1.264,1.1582780425411545,3347.0,-20.865868946372967,-55.82222710627489,-300.8268442037753
130.3316616,59.4918364,96.31097869204288,14.3,0.8355245329327872,3081.0,-0.8433042343585108,-18.96651664471531,-94.42120895727393
144.0074644,-21.6650634,95.78666313508292,1.2,1.1324388050067158,3505.0,-26.842011379827554,14.866567479286394,-90.73905681140225
164.6433493,-31.1443383,224.4662439096368,2.83,1.21414380665154,3517.0,17.234109446235067,57.69677730259445,216.23866910289328
146.121464,-45.7790165,95.44331645752251,0.699,1.2352936963907737,3522.0,3.47857933536609,-92.95282117661277,-21.379877865109542
200.7335358,24.4639425,146.396645864898,2.75,1.0715115622789666,3324.0,-85.92161946531199,29.276199237189623,114.85798791192042
239.5775678,35.4081141,170.712132814129,1.09,1.1150848066069512,3384.0,-87.86780132231044,-93.51572547798376,-112.5908116546736
157.2288672,0.8378485,67.42561571022422,1.17,1.2110104600555593,3579.0,49.55410280043198,7.4505755116686805,45.11201030869694
242.2645452,52.9441443,183.88120757511584,2.57,1.3313774016341342,3867.0,-76.79693395282891,-29.07424626582617,-164.52725500293792
255.8503747,51.4089795,101.301507353924,1.74,0.9530197852570212,3273.0,-17.359609452389236,-90.54419511569036,41.98080612243442
259.0020507,11.0561751,198.20340003318697,1.39,1.2647095401277337,3726.0,-35.29128767287467,-194.66642829557358,12.00393659389493
165.834471,35.972317,51.47356198636719,1.45,1.1623973992229506,3719.0,39.85807180549689,-31.573808094019064,-7.997270656561207
167.7745044,30.4451688,124.5850716293357,2.63,1.367798596456149,4120.0,30.454919474390266,98.20802775112365,70.34999103006085
168.9810458,-57.5425629,133.68999483345615,3.33,1.1640564236521016,3323.0,-88.17947125228652,69.1396932101878,72.91843656468382
336.3221454,59.412503,235.74208767612512,4.22,1.195713575796355,3387.0,-63.6895746446171,-11.046309589828395,-226.70674676315056
173.8619194,-32.5436302,91.34774832666415,2.33,1.2647095401277337,3461.0,39.309523418042204,72.56274333696949,39.164023955807345
175.5505363,26.7030669,99.45075345010373,4.17,1.2330904093015458,3586.11,92.40601793879519,-36.7638139967692,0.046807043679364085
185.7440496,64.0324311,200.6684832733824,13.0,1.257936266418995,3540.0,-173.0194849679797,-71.1373050884233,72.60565973401376
189.7134226,11.6950708,152.19518057023603,3.69,1.2336904028764677,3381.0,-40.252717570647036,-109.27672745915699,97.98820619238623
191.981531,9.7494181,79.69537633255649,1.289,1.1195599383161658,3317.0,23.92771035408973,8.582191223083102,-75.53253391624716
199.192348,9.4249781,190.95523165151442,12.10569916,1.5745817973141178,6234.0,0.01124973231500441,0.036524388928540014,-190.9552278270906
202.5040424,10.3725387,74.32420116556642,2.13,1.2647095401277337,3728.0,-7.74586733714013,-59.86042331981314,-43.3684002249078
210.2597264,-2.6522901,107.16946445122933,2.17,1.2647095401277337,3685.0,49.07875884942335,-11.33530388613699,-94.59429383621605
229.8564725,-7.7226935,58.79617705854432,4.79,1.095674944564403,3500.0,50.57928978435558,28.9737947214893,7.697083931390927
246.3557854,54.3033625,60.84813823399866,1.49,1.10444055877417,3499.0,-12.182294990755523,-45.935271378690494,-38.000506031737004
254.5363221,25.7419719,106.82117584068142,10.8,1.2647095401277337,3734.0,-60.98854916561311,-4.1117887462430085,87.60281771704402
262.1700476,-46.8989826,38.21490880672826,3.33,1.1588578084285637,3600.0,1.2983520460986273,8.423054141344782,-37.25245892559206
262.5448903,-51.6377777,173.2737014126519,12.8,1.3726930723669444,3734.0,-37.386447971951405,165.70596998220267,34.169586206724276
263.8072214,-48.6788427,98.50872689062857,12.0,1.2362658735154692,3563.0,98.12758257227311,-8.515349724824524,-1.5606508892444284
264.2610245,-44.3232519,43.601027437751966,1.93,1.091491435443259,3028.0,-13.607467963988174,-5.234700063446313,41.09117088234881
263.8960378,61.6793482,153.13297118715047,2.95,1.2905119332590962,3816.0,-139.9301467432444,-0.3155288068048788,62.20258305400847
264.1041731,68.3336741,38.2199684047869,4.32,1.204895057838085,3413.0,-26.32284187332982,-5.621253500402373,27.134396799243518
278.8294172,45.7456038,167.74697302162656,3.77,1.302704754955708,3837.0,-117.9354320439851,114.89238687528552,-32.09392878126009
280.238365,-13.3824997,184.31774498901206,3.27,1.2793128566321312,3799.0,107.97223774299252,79.82403665637511,126.266187740372
284.4997178,5.902867,115.31777062705439,1.53,1.302704754955708,3913.0,7.8988628210444185,-42.07275062068832,107.07791482718376
